"PERMIT NUMBER","OWNER NAME","OPERATING NAME","STREET","CITY","STATE","ZIP","ZIP4","COUNTY"
"CA-W-15610","JULIE LEPLA WINERY, LLC","JULIE LEPLA WINERY","7786 W RANCH LN","VACAVILLE","CA",95688,9539,"SOLANO"
"CA-W-16873","GERARDO DONATO IULIANO","LA Borgata","7539 PLEASANTS VALLEY RD","VACAVILLE","CA",95688,9005,"SOLANO"
"CA-W-15636","585 WINE PARTNERS LLC"," ","6342 BYSTRUM RD","CERES","CA",95307,0,"STANISLAUS"
"CA-W-579","BRONCO WINE COMPANY"," ","6342 BYSTRUM RD","CERES","CA",95307,0,"STANISLAUS"
"CA-W-2728","ANN B. BEEKMAN","BEEKMAN & BEEKMAN UNLIMITED","5236 GEER RD","HUGHSON","CA",95326,9719,"STANISLAUS"
"CA-W-16688","BLOSSOM HILL LLC","BLOSSOM HILL","3006 YOSEMITE BLVD","MODESTO","CA",95354,4176,"STANISLAUS"
"CA-W-566","E. & J. GALLO WINERY"," ","600 YOSEMITE BLVD","MODESTO","CA",95354,2760,"STANISLAUS"
"CA-W-3232","WEND-TYLER WINERY, INC.","WEND-TYLER WINERY","8737 SHOEMAKER AVE","MODESTO","CA",95358,8401,"STANISLAUS"
"CA-W-2972","MARSHALL ESTATES, LLC"," ","3142 DUNN RD","MODESTO","CA",95358,8821,"STANISLAUS"
"CA-W-3194","SILKWOOD WINES, LLC.","SILKWOOD WINES","3006 YOSEMITE BLVD","MODESTO","CA",95354,4176,"STANISLAUS"
"CA-W-16706","G3 ENTERPRISES, INC.","G3 ENTERPRISES","2612 CROWS LANDING RD","MODESTO","CA",95358,9484,"STANISLAUS"
"CA-WS-15039","VARNI BROTHERS CORPORATION"," ","400 HOSMER AVE","MODESTO","CA",95351,3920,"STANISLAUS"
"CA-W-16695","LOS VINEDOS, LLC"," ","11604 UPPER OAK FLAT RD","PATTERSON","CA",95363,0,"STANISLAUS"
"CA-W-16745","ANATOLIY TYSMBAL","TSYMBAL WINERY","3232 LIBERTY SQ","TURLOCK","CA",95380,9664,"STANISLAUS"
"CA-W-17185","REECE E. CORDI AND TERESA M. CORDI","CORDI WINERY","10401 INGRAM LN","LIVE OAK","CA",95953,9581,"SUTTER"
"CA-W-17309","BALI WINE CORPORATION","BALI WINES","664 PLUMAS ST","YUBA CITY","CA",95991,4434,"SUTTER"
"CA-W-20123","VDV VENTURES, LLC"," ","11 LAUREL CT","HOLLISTER","CA",95023,0,"San Benito"
"CA-W-20347","ROBERTO ESPINOSA & NOELLE ESPINOSA","ESPINOSA VINEYARD","15360 BRANDY CANYON RD","ESCONDIDO","CA",92025,2409,"San Diego"
"CA-W-20408","TOM BOURNE CARSON","THE VINEYARDS AT 1924","1924 E MISSION RD","FALLBROOK","CA",92028,1836,"San Diego"
"CA-W-20068","MARCIA FLOWERS","TOASTED OAK VINEYARDS & WINERY","190 RED MOUNTAIN LN","FALLBROOK","CA",92028,7700,"San Diego"
"CA-W-20020","MESA GRANDE CORAZON WINERY, LLC","MESA GRANDE CORAZON WINERY","22950 CRESCENT HEIGHTS RD","SANTA YSABEL","CA",92070,510,"San Diego"
"CA-W-20085","N&H WINES, LLC","TROUT STREET WINES","53 BLUXOME ST","SAN FRANCISCO","CA",94107,1605,"San Francisco"
"CA-W-20355","PJH VINES AND WINES, LLC","HOFFMAN FAMILY CELLARS","751 13TH ST","SAN FRANCISCO","CA",94130,0,"San Francisco"
"CA-W-20059","SMITH & HOOK WINERY","CYCLES WINERY","3750 E WOODBRIDGE RD","ACAMPO","CA",95220,9469,"San Joaquin"
"CA-W-20261","ADAM METTLER","FERMENTED VISION","15451 N ALPINE RD","LODI","CA",95240,9331,"San Joaquin"
"CA-W-20231","MARK STEVEN LUCCHESI","LUCCA WINERY","16261 E RIVER RD","RIPON","CA",95366,9786,"San Joaquin"
"CA-W-20030","BECK AG OPERATIONS, INC.","BECK VINEYARDS AND WINERY","2195 CORBETT CANYON RD","ARROYO GRANDE","CA",93420,4974,"San Luis Obispo"
"CA-W-20287","SHADOW RUN VINEYARD AND WINERY, INC.","SHADOW RUN VINEYARD AND WINERY","2720 LA PANZA RD","CRESTON","CA",93432,0,"San Luis Obispo"
"CA-W-20100","HARTIGAN CELLARS, INC.","HARTIGAN CELLARS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"San Luis Obispo"
"CA-W-20433","DOUGLAS P. BECKETT & NANCY BECKETT","CIRQUE DU VIN","2025 NACIMIENTO LAKE DR","PASO ROBLES","CA",93446,8753,"San Luis Obispo"
"CA-W-20045","Q4X INC","CYPHER WINERY","7300 N RIVER RD","PASO ROBLES","CA",93446,7101,"San Luis Obispo"
"CA-W-20093","PEACHY CANYON WINERY","PEACHY CANYON WINERY","2025 NACIMIENTO LAKE DR","PASO ROBLES","CA",93446,8753,"San Luis Obispo"
"CA-W-20107","NICORA WINES"," ","2725 ADELAIDA RD","PASO ROBLES","CA",93446,0,"San Luis Obispo"
"CA-W-20042","TRACZ, KYLE P. AND RALSTON, RYAN N.","CROOKED ROAD WINES","9320 CHIMNEY ROCK RD","PASO ROBLES","CA",93446,0,"San Luis Obispo"
"CA-W-20189","PAIX SUR TERRE, LLC","PAIX SUR TERRE","2174 HWY. 46 WEST","PASO ROBLES","CA",93446,8602,"San Luis Obispo"
"CA-W-20253","PACIFIC WINE SERVICES, LLC","PACIFIC WINE SERVICES","2540 DRY CREEK RD","PASO ROBLES","CA",93446,0,"San Luis Obispo"
"CA-W-20253","PACIFIC WINE SERVICES, LLC","PACIFIC WINE SERVICES","2540 DRY CREEK RD","PASO ROBLES","CA",93446,0,"San Luis Obispo"
"CA-WS-19999","NUNNO, LLC"," ","3502 DRY CREEK RD","PASO ROBLES","CA",93446,8570,"San Luis Obispo"
"CA-W-20431","VANTAGE WINES, LLC"," ","5625 E HIGHWAY 46","PASO ROBLES","CA",93446,6301,"San Luis Obispo"
"CA-WS-20001","HAPPY APPEL INVESTMENTS, INC.","SAFE HAVEN WINE SERVICES","1625 COMMERCE WAY","PASO ROBLES","CA",93446,0,"San Luis Obispo"
"CA-W-20294","ONX WINERY, INC.","ONX WINES","1550 W HIGHWAY 46","PASO ROBLES","CA",93446,9642,"San Luis Obispo"
"CA-W-20096","SOLANA CELLARS, INC.","SOLANA CELLARS","111 CLARK RD","SHANDON","CA",93461,0,"San Luis Obispo"
"CA-W-20062","PEACHY CANYON WINERY"," ","1480 N BETHEL RD","TEMPLETON","CA",93465,9707,"San Luis Obispo"
"CA-W-20236","PASOPORT WINE COMPANY, INC."," ","95 BOOKER RD","TEMPLETON","CA",93465,8788,"San Luis Obispo"
"CA-W-20044","Q4X, INC.","CYPHER WINERY","3750 W HWY 46","TEMPLETON","CA",93465,0,"San Luis Obispo"
"CA-W-20187","MARTELLA LLC","MARTELLA WINES","5937 ALPINE RD","PORTOLA VALLEY","CA",94028,8156,"San Mateo"
"CA-W-20121","VINCENT VINEYARDS, LLC","VINCENT VINEYARDS","35 INDUSTRIAL WAY","BUELLTON","CA",93427,9565,"Santa Barbara"
"CA-W-20298","CARIVINTAS WINERY LLC"," ","55 LOS PADRES WAY","BUELLTON","CA",93427,9581,"Santa Barbara"
"CA-W-20372","MARGERUM WINE COMPANY, INC."," ","59 INDUSTRIAL WAY","BUELLTON","CA",93427,0,"Santa Barbara"
"CA-W-20413","MICHAEL BROWN"," ","131 ANACAPA ST","SANTA BARBARA","CA",93101,1860,"Santa Barbara"
"CA-W-20212","LUCIA'S WINE CO., INC."," ","2115 S BLOSSER RD","SANTA MARIA","CA",93456,7306,"Santa Barbara"
"CA-W-20397","CHUMASH CELLARS, LLC"," ","1562 ALAMO PINTADO RD","SOLVANG","CA",93463,9756,"Santa Barbara"
"CA-W-20277","GARAGE WINEMAKER LLC","BACCAROSSA","19620 REDBERRY DR","LOS GATOS","CA",95303,2944,"Santa Clara"
"CA-W-20348","EMMALILY, INC."," ","2105 DAHLBERG DR","MORGAN HILL","CA",95037,9430,"Santa Clara"
"CA-W-20389","MILAGRO VINEYARDS, LLC","MILAGRO VINEYARDS","13435 CHAPARRAL RD","MORGAN HILL","CA",95037,9181,"Santa Clara County"
"CA-W-20182","BEAN CREEK WINERY, LLC","ROUDON-SMITH WINERY","18 HANGAR WAY","WATSONVILLE","CA",95076,2484,"Santa Cruz"
"CA-W-20063","MATSON VINEYARDS, LLC"," ","10584 ARAPAHO DR","REDDING","CA",96003,0,"Shasta"
"CA-W-20291","HELLER FAMILY VINEYARDS, LLC"," ","5136 SHARP RD","CALISTOGA","CA",94515,0,"Sonoma"
"CA-W-20418","DOUGLAS KENNETH OSUTERHOUT AND NANCY ELLEN MCKERROW","OUSTERHOUT WINE","227 TREADWAY DR","CLOVERDALE","CA",95425,0,"Sonoma"
"CA-W-20114","HARTFORD-JACKSON, LLC","HARTFORD FAMILY WINES","8075 MARTINELLI RD","FORESTVILLE","CA",95436,9255,"Sonoma"
"CA-W-20114","HARTFORD-JACKSON, LLC","HARTFORD FAMILY WINES","8075 MARTINELLI RD","FORESTVILLE","CA",95436,9255,"Sonoma"
"CA-W-20225","WILLIAM JAMES WILLIAMSON"," ","18850 HASSETT LN","GEYSERVILLE","CA",95441,9627,"Sonoma"
"CA-W-20004","STARK WINE, LLC","STARK WINE","439 HEALDSBURG AVE","HEALDSBURG","CA",95448,3814,"Sonoma"
"CA-W-20197","CAZADERO WINERY LLC","CAZADERO WINERY","11654 LOS AMIGOS RD","HEALDSBURG","CA",95448,9540,"Sonoma"
"CA-W-20270","BLANCHARD FAMILY WINES, LLC","BLANCHARD FAMILY WINES","121 W NORTH ST","HEALDSBURG","CA",95448,4814,"Sonoma"
"CA-W-20154","DE LA MONTANYA WINERY, INC."," ","999 FOREMAN LN","HEALDSBURG","CA",95448,9464,"Sonoma"
"CA-W-20283","JB WINE COMPANY, INC.","LIMERICK LANE CELLARS","1023 LIMERICK LN","HEALDSBURG","CA",95448,9537,"Sonoma"
"CA-W-20130","WEST WINES, LLC"," ","2859 DRY CREEK RD","HEALDSBURG","CA",95448,8230,"Sonoma"
"CA-W-20432","RUSSIAN RIVER WINES, LLC"," ","11654 LOS AMIGOS RD","HEALDSBURG","CA",95448,9540,"Sonoma"
"CA-W-20154","DE LA MONTANYA WINERY, INC."," ","999 FOREMAN LN","HEALDSBURG","CA",95448,9464,"Sonoma"
"CA-W-20351","REULING FAMILY WINES LLC","REULING FAMILY WINES","2859 DRY CREEK RD","HEALDSBURG","CA",95448,8230,"Sonoma"
"CA-W-20149","ESTATE 1856 WINES LLC","ESTATE 1856 WINES","2859 DRY CREEK RD","HEALDSBURG","CA",95448,8230,"Sonoma"
"CA-W-20176","JUSTIN VINEYARDS & WINERY LLC","LANDMARK VINEYARDS","101 ADOBE CANYON RD","KENWOOD","CA",95452,9045,"Sonoma"
"CA-W-20058","RE:WINED LLC","SONOMA VALLEY PORTWORKS","613 2ND ST","PETALUMA","CA",94952,5123,"Sonoma"
"CA-W-20058","RE:WINED LLC","SONOMA VALLEY PORTWORKS","613 2ND ST","PETALUMA","CA",94952,5123,"Sonoma"
"CA-W-20395","MOMTAZEE VINEYARDS, LLC"," ","3358 COFFEE LN","SANTA ROSA","CA",95403,0,"Sonoma"
"CA-W-20334","WILLIAM RICHARD ALLEN","ALLEN WINE COMPANY","3360 COFFEE LN","SANTA ROSA","CA",95403,0,"Sonoma"
"CA-W-20184","CLAYPOOL CELLARS, LLC","CLAYPOOL CELLARS","3358 COFFEY LN","SANTA ROSA","CA",95403,7416,"Sonoma"
"CA-W-20007","TWIN RIDGE ESTATES LLC","TWIN RIDGE ESTATES","3681 N LAUGHLIN RD","SANTA ROSA","CA",95403,1027,"Sonoma"
"CA-W-20267","MORGADO CELLARS LLC","MORGADO CELLARS","3358 D COFFEY LN","SANTA ROSA","CA",95403,7416,"Sonoma"
"CA-W-20381","GENIUS WINES, LP","GENIUS WINES","1160 HOPPER AVE","SANTA ROSA","CA",95403,1651,"Sonoma"
"CA-W-16370","LIOCO WINE COMPANY, LLC","LIOCO WINE COMPANY","1160 HOPPER AVE","SANTA ROSA","CA",95403,1651,"Sonoma"
"CA-W-20219","QUO VINO LLC","C. DONATIELLO WINERY","1160 HOPPER AVE","SANTA ROSA","CA",95403,1651,"Sonoma"
"CA-W-20268","IN WINE, INC.","OLD OAK CELLARS","1319 CENTRAL AVE","SANTA ROSA","CA",95401,0,"Sonoma"
"CA-W-20194","SIMPLE MATH CELLARS, LLC"," ","3360 COFFEY LN","SANTA ROSA","CA",95403,2037,"Sonoma"
"CA-W-20275","DOMAINE M. B. LLC","DOMAINE M.B.","2064 GRAVENSTEIN HWY N","SEBASTOPOL","CA",95472,2631,"Sonoma"
"CA-W-20128","AUGUST BRIGGS JR., INC.","AUGUST BRIGGS WINERY","3651 FREI RD","SEBASTOPOL","CA",95472,2311,"Sonoma"
"CA-W-20315","HAMEL FAMILY WINES, LLC","HAMEL FAMILY WINES","21692 E EIGHTH ST","SONOMA","CA",95476,2802,"Sonoma"
"CA-W-20208","BLUE NOMAD WINE COMPANY LLC"," ","2000 DENMARK ST","SONOMA","CA",95476,9615,"Sonoma"
"CA-W-20310","THE VINI LLC","THE VINI","4202 STAGE GULCH RD","SONOMA","CA",95476,9739,"Sonoma"
"CA-W-20315","HAMEL FAMILY WINES, LLC","HAMEL FAMILY WINES","21692 E EIGHTH ST","SONOMA","CA",95476,2802,"Sonoma"
"CA-W-20088","LION NATHAN USA, INC.","MACROSTIE WINERY","21481 8TH ST ST E","SONOMA","CA",95476,9292,"Sonoma"
"CA-W-20216","TELLI WINE COMPANY, LLC","TELLI WINE COMPANY","21684 8TH ST E","SONOMA","CA",95476,2816,"Sonoma"
"CA-W-20303","BIN TO BOTTLE, LLC","RAMAL ESTATE WINERY","27000 RAMAL RD","SONOMA","CA",95476,9791,"Sonoma"
"CA-W-20113","GBF ENTERPRISES LLC","WAYNE GRETZKY ESTATES","355 FOURTH ST E","SONOMA","CA",95476,0,"Sonoma"
"CA-W-20003","MARCASSIN WINE COMPANY LLC","MARCASSIN WINE COMPANY","7331 CONDE LN","WINDSOR","CA",95492,0,"Sonoma"
"CA-W-20003","MARCASSIN WINE COMPANY LLC","MARCASSIN WINE COMPANY","7331 CONDE LN","WINDSOR","CA",95492,0,"Sonoma"
"CA-W-20003","MARCASSIN WINE COMPANY LLC","MARCASSIN WINE COMPANY","7331 CONDE LN","WINDSOR","CA",95492,0,"Sonoma"
"CA-W-20003","MARCASSIN WINE COMPANY LLC","MARCASSIN WINE COMPANY","7331 CONDE LN","WINDSOR","CA",95492,0,"Sonoma"
"CA-W-20003","MARCASSIN WINE COMPANY LLC","MARCASSIN WINE COMPANY","7331 CONDE LN","WINDSOR","CA",95492,0,"Sonoma"
"CA-W-2757","BURNSINI VINEYARDS, LLC"," ","19535 HAMMERS LN","COTTONWOOD","CA",96022,8554,"TEHAMA"
"CA-W-16351","ROBERT W. CARRILLO","APPLELAND ORCHARDS & VINEYARDS","31559 FORWARD RD","MANTON","CA",96059,0,"TEHAMA"
"CA-W-16812","JAMES WESLEY LIVINGSTON","CEDAR CREST VINEYARD & WINERY","32505 FORWARD RD","MANTON","CA",96059,9345,"TEHAMA"
"CA-W-15021","INDIAN PEAK VINEYARDS LLC"," ","31559 FORWARD RD","MANTON","CA",96059,9656,"TEHAMA"
"CA-W-17150","NELS R. LARSON & CHRISTINE A. O'NEILL, ALBIREO ENDEAVORS, GENERAL PARTNERSHIP","ALBIREO VINEYARDS","31141 ROCKY OAKS RD","MANTON","CA",96059,8619,"TEHAMA"
"CA-W-15763","ALAIN RENEE TEUTSCHMANN","MOUNT TEHAMA WINERY","32165 FORWARD RD","MANTON","CA",96059,9304,"TEHAMA"
"CA-W-16342","KNEDLER FAMILY REVOCABLE TRUST","SHASTA DAISY VINEYARD","31559 FORWARD RD","MANTON","CA",96059,9334,"TEHAMA"
"CA-W-17261","TEHAMA OAKS VINEYARD AND WINERY, INC."," ",,"RED BLUFF","CA",96080,0,"TEHAMA"
"CA-W-3639","SUNSERI WINE COMPANY","SUNSERI WINE COMPANY","7TH AND C ST. NEW CLAIRVAUX ABBEY","VINA","CA",96092,0,"TEHAMA"
"CA-W-1818","CHATOM CELLARS, INC.","CHATOM VINEYARDS","1969 HIGHWAY 4","DOUGLAS FLAT","CA",95229,0,"TRINITY"
"CA-W-3584","ANDREW JON CARINI","CARINI WINERY","342 PEANUT MILL CAMP","HAYFORK","CA",96041,0,"TRINITY"
"CA-W-3447","RANDALL JOHN MEREDITH","MEREDITH FAMILY VINEYARDS","1 MILE NORTHEAST OF HYAMPOM P. O., END OF OLSEN CREEK RD.","HYAMPOM","CA",96046,0,"TRINITY"
"CA-W-16139","MARNI & HARRY JOHN RAPF","BUTTER CREEK RANCH","211 SYDNEY LN","HYAMPOM","CA",96046,0,"TRINITY"
"CA-W-3394","RAYMOND & ROBIN MERLO","MERLO VINEYARDS","1/2 MI COUNTY ROAD 2 LOWER SOUTHFORK AND UPPER SOUTHFORK","HYAMPOM","CA",96046,0,"TRINITY"
"CA-W-15253","ERNEST L. BELL JR & KRISTEL J. BELL","ONEMAPLE VINEYARD","4271 LEWISTON RD","LEWISTON","CA",96052,9633,"TRINITY"
"CA-W-15111","GARY PAUL BARKER & PAMELA ANN BARKER","DOGWOOD ESTATE WINERY","3995 CAMPBELL RIDGE RD","SALYER","CA",95563,0,"TRINITY"
"CA-W-1275","G. MARK GROVES & KEITH LEE GROVES","ALPEN CELLARS","6.5 MI. N.E. OF TRINITY CTR.P.O.,ON E. FORK RD.,COUNTY RD120","TRINITY CENTER","CA",96091,0,"TRINITY"
"CA-W-615","GOLDEN STATE VINTNERS"," ","38558 ROAD 128","CUTLER","CA",93615,0,"TULARE"
"CA-W-1830","BEV-PACK INC."," ","20147 AVENUE 306","EXETER","CA",93221,9763,"TULARE"
"CA-W-1877","SIDNEY JEAN NORGARD","VALLEY WINE CONNECTION","20147 AVENUE 306","EXETER","CA",93221,9763,"TULARE"
"CA-W-3082","DESTEFANI VINEYARDS, INC."," ","20147 AVENUE 306","EXETER","CA",93221,9763,"TULARE"
"CA-W-2474","CACCIATORE FINE WINES AND OLIVE OIL CORP."," ","1875 S ELM ST","PIXLEY","CA",93256,9524,"TULARE"
"CA-W-3171","PAUL A. ROOZEN","DEPARO VINEYARDS","29119 AVENUE 17B","PORTERVILLE","CA",93257,0,"TULARE"
"CA-W-16704","MIRABELLA ENTERPRISES, INC.","LAS FLORES WINERY","8281 ROAD 234","TERRA BELLA","CA",93270,0,"TULARE"
"CA-W-15807","JOHN & MARTHA WOODMANSEE","LA BELLE WINERY","10056 ROAD 264","TERRA BELLA","CA",93270,9730,"TULARE"
"CA-W-16244","V&C SALES, INC.","BELLA LA VINA FARMS","23294 AVENUE 80","TERRA BELLA","CA",93270,0,"TULARE"
"CA-W-2500","THE WINE GROUP LLC","FRANZIA/TULARE","1887 N MOONEY BLVD","TULARE","CA",93274,1625,"TULARE"
"CA-W-743","RONALD LEIF ERICKSON","YANKEE HILL WINERY","11755 COARSEGOLD LN","COLUMBIA","CA",95310,0,"TUOLUMNE"
"CA-W-17004","OLIVETO DISTRIBUTING COMPANY, INC."," ","12581 ALGERINE RD","JAMESTOWN","CA",95327,9582,"TUOLUMNE"
"CA-W-16083","GIANELLI VINEYARDS, LLC","GIANELLI VINEYARDS","12581 ALGERINE RD","JAMESTOWN","CA",95327,9582,"TUOLUMNE"
"CA-W-17543","ANGELS FLIGHT WINERY, LLC","ANGELS FLIGHT WINERY","19030 STANDARD RD","SONORA","CA",95370,0,"TUOLUMNE"
"CA-W-17286","SONORA WINERY AND PORT WORKS, LLC"," ",,"SONORA","CA",95370,0,"TUOLUMNE"
"CA-W-3376","JAMES D. COSTELLO","COSTELLO'S MOUNTAIN BROW WINERY AND VINEYARD","10850 MT BROW RD","SONORA","CA",95370,0,"TUOLUMNE"
"CA-W-16665","CEDAR RIDGE APPLE RANCH LLC"," ","14679 SUMMERS LN","SONORA","CA",95370,9491,"TUOLUMNE"
"CA-W-15107","RONALD E. PETERSON","LA BELLA ROSA VINEYARDS","17990 OLD WARDS FERRY RD","SONORA","CA",95370,9320,"TUOLUMNE"
"CA-W-20278","BATTLE MOUNTAIN RANCH LLC"," ","43940 BATTLE MOUNTAIN DR","SPRINGVILLE","CA",93265,9503,"Tulare"
"CA-W-20245","AARON MICHAEL INMAN & JESSE ROBERT INMAN","ROMILILLY WINES","21684 8TH ST E","SONOMA","CA",95476,2816,"US"
"CA-W-20417","BARRETT AND BARRETT VINEYARDS, LP","BARRETT & BARRETT WINES","3070 OLD LAWLEY TOLL ROAD","CALISTOGA","CA",94515,9728,"USA"
"CA-W-20076","RADONICH BROS. VINEYARDS, LLC"," ","25205 APPLE HILL RD","LOS GATOS","CA",95033,9719,"USA"
"CA-W-20035","HERMAN STORY WINES, INC"," ","1227 PASO ROBLES ST","PASO ROBLES","CA",93446,5607,"USA"
"CA-W-20035","HERMAN STORY WINES, INC"," ","1227 PASO ROBLES ST","PASO ROBLES","CA",93446,5607,"USA"
"CA-W-20110","PAUL ROGERVILLE","CUVEE WINE CELLARS","1001 WASHINGTON ST","SAN CARLOS","CA",94070,5318,"USA"
"CA-W-20122","ALEXIS VENTURES LLC","RAIL BRIDGE CELLARS","400 N 16TH ST","SACRAMENTO","CA",95811,517,"United States"
"CA-W-20205","REFUGIO RANCH VINEYARDS, LLC","REFUGIO RANCH VINEYARDS","2717 AVIATION WAY","SANTA MARIA","CA",93455,1505,"United States"
"CA-W-17181","DESIGNS ON WINE, LLC","SAN VICENTE CELLARS","537 CONSTITUTION AVE","CAMARILLO","CA",93012,8571,"VENTURA"
"CA-W-1210","THE DAUME WINERY, INC.","THE DAUME WINERY","300 S LEWIS ST","CAMARILLO","CA",93012,0,"VENTURA"
"CA-W-15898","MCB ENTERPRISES, INC.","CANTARA CELLARS","126 N WOOD RD","CAMARILLO","CA",93011,0,"VENTURA"
"CA-W-16107","JERRY & KIMBERLY MONAHAN","BELLA VICTORIAN VINEYARD","1735 PANCHO RD","CAMARILLO","CA",93012,8540,"VENTURA"
"CA-W-2213","SOLITON, INC.","GIESSINGER WINERY","365 SANTA CLARA ST","FILLMORE","CA",93015,2013,"VENTURA"
"CA-W-15633","GEORGE COLLINS GILPATRICK","RANCHO VENTAVO CELLARS","3046 VENTAVO DR","MOORPARK","CA",93021,9774,"VENTURA"
"CA-W-1268","ADAM TRACY TOLMACH","A. TOLMACH","10540 ENCINO DR","OAK VIEW","CA",93022,9257,"VENTURA"
"CA-W-3440","JOHN M. & MARY S. CUTHBERT","NOBLE OAKS VINEYARD & WINERY","76 OAK ST","OJAI","CA",93023,3723,"VENTURA"
"CA-W-3534","CASA BARRANCA WINES INC."," ","1350 FOOTHILL RD","OJAI","CA",93023,1729,"VENTURA"
"CA-W-15993","DEWAYNE L. & MARIO J. BOCCALI","BOCCALI VINEYARDS AND WINERY","11675 SANTA PAULA OJAI RD","OJAI","CA",93023,9322,"VENTURA"
"CA-W-15024","ROYAL WINE CORPORATION","HERZOG WINE CELLARS CO.","3201 CAMINO DEL SOL","OXNARD","CA",93030,8998,"VENTURA"
"CA-WS-15032","ROSENSON-VAN TONDER WINE CREATIONS, INC.","Rosenson-Van Tonder Wine Creations","1710 IVES AVE","OXNARD","CA",93033,4072,"VENTURA"
"CA-W-16917","55 DEGREES, INC.","MAGNAVINO CELLARS","961 N RICE AVE","OXNARD","CA",93030,8900,"VENTURA"
"CA-W-16773","GEORGE COLLINS GILPATRICK","RANCHO VENTAVO CELLARS","701 DEL NORTE","OXNARD","CA",93030,7978,"VENTURA"
"CA-W-16944","DOUGLAS A. SCOTT","SANTA YNEZ WINERY","710 DEL NORTE BLVD","OXNARD","CA",93030,0,"VENTURA"
"CA-W-16924","FOUR BRIX, LLC","FOUR BRIX WINERY","2290 EASTMAN AVE","SAN BUENAVENTURA","CA",93003,7796,"VENTURA"
"CA-W-15012","KAUTZ VINEYARDS, INC.","KVI-SCRRW","2191 LAGUNA RD","SANTA ROSA","CA",95401,368,"VENTURA"
"CA-W-16169","EDOUARD ROCCO GIESSINGER","GIESSINGER CELLARS","3059 WILLOW LN","THOUSAND OAKS","CA",91361,4918,"VENTURA"
"CA-W-17086","PANARO BROTHERS WINERY, LLC","PANARO BROTHERS WINERY","4517 MARKET ST","VENTURA","CA",93003,0,"VENTURA"
"CA-W-16981","SQUASHED GRAPES, INC."," ","2351 E MAIN ST","VENTURA","CA",93003,1111,"VENTURA"
"CA-W-16555","DAVID PAUL GAMBLE, SR.","MR SUDS THE PARTY STORE","2112A E THOMPSON BLVD","VENTURA","CA",93001,0,"VENTURA"
"CA-W-17488","SINE QUA NON, INC.","SINE QUA NON","10801 SANTA ANA RD","VENTURA","CA",93001,0,"VENTURA"
"CA-W-17219","OBLOQUY, INC.","NEXT OF KYN","1750 N VENTURA AVE","VENTURA","CA",93001,1549,"VENTURA"
"CA-W-2924","THE OLD CREEK RANCH WINERY","OLD CREEK RANCH WINERY","10024 OLD CREEK RD","VENTURA","CA",93001,1002,"VENTURA"
"CA-W-17244","MICHAEL MEAGHER & ANITA MEAGHER","VINO V WINES","10024 OLD CREEK RD","VENTURA","CA",93001,1002,"VENTURA"
"CA-W-15592","RANDOLPH E. & SUSAN D. SIPLE","THE PIPER'S WINERY","6500 CASITAS PASS RD","VENTURA","CA",93001,0,"VENTURA"
"CA-W-2286","SINE QUA NON, INC."," ","1750 N VENTURA AVE","VENTURA","CA",93001,1549,"VENTURA"
"CA-W-17508","GRAPE EXPECTATIONS LLC","THE VILLAGE WINERY","766 LAKEFIELD RD","WESTLAKE VILLAGE","CA",91361,2659,"VENTURA"
"CA-W-17421","J. HAMILTON WINES, INC.","J. HAMILTON WINES","741 LAKEFIELD RD","WESTLAKE VILLAGE","CA",91361,5908,"VENTURA"
"CA-W-15606","PAMELA S. WELCH, THOMAS FREDERICK","CAPAY VALLEY VINEYARDS","19558 RANCH RD","BROOKS","CA",95606,0,"YOLO"
"CA-W-3591","CLARKSBURG WINE COMPANY, LLC","CLARKSBURG WINE COMPANY","35265 WILLOW AVE","CLARKSBURG","CA",95612,0,"YOLO"
"CA-W-16757","M.A.C. WINES, LLC","THREE WINE COMPANY","35265 WILLOW AVE","CLARKSBURG","CA",95612,0,"YOLO"
"CA-W-2786","RIVER GROVE WINERY, INC.","RIVER GROVE WINERY","52183 CLARKSBURG RD","CLARKSBURG","CA",95612,5025,"YOLO"
"CA-W-15769","HERINGER ESTATES, LLC","HERINGER ESTATES","35265 WILLOW AVE","CLARKSBURG","CA",95612,0,"YOLO"
"CA-W-908","BOGLE VINEYARDS, INC.","BOGLE VINEYARDS","37783 COUNTY ROAD 144","CLARKSBURG","CA",95612,5009,"YOLO"
"CA-W-17533","CLARKSBURG WINERY, INC.","ELEVATION TEN","35265 WILLOW AVE","CLARKSBURG","CA",95612,87,"YOLO"
"CA-W-15833","TODD TAYLOR WINE GROUP INC.","TODD TAYLOR WINES","35265 WILLOW AVE","CLARKSBURG","CA",95612,0,"YOLO"
"CA-W-17539","SACRAMENTO WINE WORKS, LLC","MINER'S LEAP WINERY","54250 S RIVER RD","CLARKSBURG","CA",95612,0,"YOLO"
"CA-W-17460","CARVALHO FAMILY WINERY, LLC","CARVALHO FAMILY WINERY","35265 WILLOW AVE","CLARKSBURG","CA",95612,0,"YOLO"
"CA-W-15651","THE SOLOMON WINE COMPANY","SOLOMON WINE COMPANY","35265 WILLOW AVE","CLARKSBURG","CA",95612,0,"YOLO"
"CA-W-17270","FJS CONSULTING","SUNDSTROM HILL WINERY","3401 CUTTER PL","DAVIS","CA",95616,2716,"YOLO"
